song_name,song_id,theme_id,lyric,characters
Eponine's Errand,19,,But careful how you go,Marius
Eponine's Errand,19,,Don't let your father know,Marius
Eponine's Errand,19,,'Ponine! I'm lost until she's found,Marius
Eponine's Errand,19,,"You see, I told you so!",Eponine
Eponine's Errand,19,,There's lots of things I know,Eponine
Eponine's Errand,19,,"'Ponine, she knows her way around",Eponine
Red and Black,20,,At Notre Dame,Combeferre
Red and Black,20,,The sections are prepared!,Combeferre
Red and Black,20,,At rue de Bac,Feuilly
Red and Black,20,,They're straining at the leash!,Feuilly
Red and Black,20,,"Students, workers, everyone",Courfeyrac
Red and Black,20,,There's a river on the run,Courfeyrac
Red and Black,20,,Like the flowing of the tide,Courfeyrac
Red and Black,20,,Paris coming to our side!,Courfeyrac
Red and Black,20,,The time is near,Enjolras
Red and Black,20,,"So near, it's stirring the blood in their veins",Enjolras
Red and Black,20,,And yet beware,Enjolras
Red and Black,20,,Don't let the wine go to your brains,Enjolras
Red and Black,20,,For the army we fight is a dangerous foe,Enjolras
Red and Black,20,,With the men and the arms that we never can match,Enjolras
Red and Black,20,,"Oh, it's easy to sit here and swat 'em like flies",Enjolras
Red and Black,20,,But the national guard will be harder to catch,Enjolras
Red and Black,20,,We need a sign,Enjolras
Red and Black,20,,To rally the people,Enjolras
Red and Black,20,,To call them to arms,Enjolras
Red and Black,20,,To bring them in line!,Enjolras
Red and Black,20,,"Marius, you're late",Enjolras
Red and Black,20,,What's wrong today?,Joly
Red and Black,20,,You look as if you've seen a ghost,Joly
Red and Black,20,,Some wine and say what's going on,Grantaire
Red and Black,20,,"A ghost you say, a ghost maybe",Marius
Red and Black,20,,She was just like a ghost to me,Marius
Red and Black,20,,"One minute there, and she was gone",Marius
Red and Black,20,,I am agog,Grantaire
Red and Black,20,,I am aghast,Grantaire
Red and Black,20,,Is Marius in love at last,Grantaire
Red and Black,20,,I have never seen him 'ooh' and 'aah',Grantaire
Red and Black,20,,You talk of battles to be won,Grantaire
Red and Black,20,,But here he comes like Don Ju-an,Grantaire
Red and Black,20,,It's better than an o-per-a!,Grantaire
Red and Black,20,,It is time for us all,Enjolras
Red and Black,20,,To decide who we are,Enjolras
Red and Black,20,,Do we fight for the right,Enjolras
Red and Black,20,,To a night at the opera now?,Enjolras
Red and Black,20,,Have you asked of yourselves,Enjolras
Red and Black,20,,What's the price you might pay?,Enjolras
Red and Black,20,,Is it simply a game,Enjolras
Red and Black,20,,For rich young boys to play?,Enjolras
Red and Black,20,,The color of the world,Enjolras
Red and Black,20,,Is changing day by day,Enjolras
Red and Black,20,,Red - the blood of angry men,Enjolras
Red and Black,20,,Black - the dark of ages past,Enjolras
Red and Black,20,,Red - a world about to dawn,Enjolras
Red and Black,20,,Black - the night that ends at last,Enjolras
Red and Black,20,,Had you been there tonight,Marius
Red and Black,20,,You might know how it feels,Marius
Red and Black,20,,To be struck to the bone,Marius
Red and Black,20,,In a moment of breathless delight,Marius
Red and Black,20,,Had you been there tonight,Marius
Red and Black,20,,You might also have known,Marius
Red and Black,20,,How the world may be changed,Marius
Red and Black,20,,In just one burst of light,Marius
Red and Black,20,,And what was right,Marius
Red and Black,20,,Seems wrong,Marius
Red and Black,20,,And what was wrong,Marius
Red and Black,20,,Seems right,Marius
Red and Black,20,,Red,Grantaire
Red and Black,20,,I feel my soul on fire,Marius
Red and Black,20,,Black,Grantaire
Red and Black,20,,My world if she's not there,Marius
Red and Black,20,,Red,All
Red and Black,20,,The color of desire,Marius
Red and Black,20,,Black,All
Red and Black,20,,The color of despair,Marius
Red and Black,20,,"Marius, you're no longer a child",Enjolras
Red and Black,20,,I do not doubt you mean it well,Enjolras
Red and Black,20,,But now there is a higher call,Enjolras
Red and Black,20,,Who cares about your lonely soul,Enjolras
Red and Black,20,,We strive toward a larger goal,Enjolras
Red and Black,20,,Our little lives don't count at all,Enjolras
Red and Black,20,,Red - the blood of angry men,All
Red and Black,20,,Black - the dark of ages past,All
Red and Black,20,,Red - a world about to dawn,All
Red and Black,20,,Black - the night that ends at last,All
Red and Black,20,,"Well, Courfeyrac, do we have all the guns",Enjolras
Red and Black,20,,"Feuilly, Combeferre, our time is running short",Enjolras
Red and Black,20,,"Grantaire, put the bottle down",Enjolras
Red and Black,20,,Do we have the guns we need?,Enjolras
Red and Black,20,,Give me brandy on my breath,Grantaire
Red and Black,20,,And I’ll breathe them all to death,Grantaire
Red and Black,20,,"In St. Antoine, they’re with us to a man",Courfeyrec
Red and Black,20,,"In Notre Dame, they’re tearing up the stones",Combeferre
Red and Black,20,,"Twenty rifles, good as new",Feuilly
Red and Black,20,,Listen!,Gavroche
Red and Black,20,,Twenty rounds for every man,Joly
Red and Black,20,,Listen to me,Gavroche
Red and Black,20,,Double that in Port St. Cloud,Jean Prouvaire
Red and Black,20,,"Listen, everybody",Gavroche
Red and Black,20,,Seven guns in St. Martin,Lesgles
Red and Black,20,,General LaMarque is dead!,Gavroche Spoken
Red and Black,20,,LaMarque is dead,Enjolras
Red and Black,20,,LaMarque!,Enjolras
Red and Black,20,,His death is the hour of fate,Enjolras
Red and Black,20,,The people's man,Enjolras
Red and Black,20,,His death is the sign we await,Enjolras
Red and Black,20,,"On his funeral day, they will honor his name",Enjolras
Red and Black,20,,It's a rallying cry that will reach every ear,Enjolras
Red and Black,20,,In the death of LaMarque we will kindle the flame,Enjolras
Red and Black,20,,They will see that the day of salvation is near,Enjolras
Red and Black,20,,The time is here,Enjolras
Red and Black,20,,Let us welcome it gladly with courage and cheer,Enjolras
Red and Black,20,,Let us take to the streets with no doubt in our hearts,Enjolras
Red and Black,20,,But a jubilant shout,Enjolras
Red and Black,20,,They will come one and all,Enjolras
Red and Black,20,,They will come when we call,Enjolras
Do You Hear The People Sing?,21,,Do you hear the people sing?,Enjolras
Do You Hear The People Sing?,21,,Singing a song of angry men?,Enjolras
Do You Hear The People Sing?,21,,It is the music of a people,Enjolras
Do You Hear The People Sing?,21,,Who will not be slaves again!,Enjolras
Do You Hear The People Sing?,21,,When the beating of your heart,Enjolras
Do You Hear The People Sing?,21,,Echoes the beating of the drums,Enjolras
Do You Hear The People Sing?,21,,There is a life about to start,Enjolras
Do You Hear The People Sing?,21,,When tomorrow comes!,Enjolras
Do You Hear The People Sing?,21,,Will you join in our crusade?,Combeferre
Do You Hear The People Sing?,21,,Who will be strong and stand with me?,Combeferre
Do You Hear The People Sing?,21,,Beyond the barricade,Combeferre
Do You Hear The People Sing?,21,,Is there a world you long to see?,Combeferre
Do You Hear The People Sing?,21,,Then join in the fight that will give you,Courfeyrac
Do You Hear The People Sing?,21,,The right to be free!,Courfeyrac
Do You Hear The People Sing?,21,,Do you hear the people sing?,All
Do You Hear The People Sing?,21,,Singing a song of angry men?,All
Do You Hear The People Sing?,21,,It is the music of a people,All
Do You Hear The People Sing?,21,,Who will not be slaves again!,All
Do You Hear The People Sing?,21,,When the beating of your heart,All
Do You Hear The People Sing?,21,,Echoes the beating of the drums,All
Do You Hear The People Sing?,21,,There is a life about to start,All
Do You Hear The People Sing?,21,,When tomorrow comes!,All
Do You Hear The People Sing?,21,,Will you give all you can give,Feuilly
Do You Hear The People Sing?,21,,So that our banner may advance?,Feuilly
Do You Hear The People Sing?,21,,Some will fall and some will live,Feuilly
Do You Hear The People Sing?,21,,Will you stand up and take your chance?,Feuilly
Do You Hear The People Sing?,21,,The blood of the martyrs will water,Feuilly
Do You Hear The People Sing?,21,,The meadows of France!,Feuilly
Do You Hear The People Sing?,21,,Do you hear the people sing?,All
Do You Hear The People Sing?,21,,Singing a song of angry men?,All
Do You Hear The People Sing?,21,,It is the music of a people,All
Do You Hear The People Sing?,21,,Who will not be slaves again!,All
Do You Hear The People Sing?,21,,When the beating of your heart,All
Do You Hear The People Sing?,21,,Echoes the beating of the drums,All
Do You Hear The People Sing?,21,,There is a life about to start,All
Do You Hear The People Sing?,21,,When tomorrow comes!,All
In My Life,22,,How strange,Cosette
In My Life,22,,This feeling that my life's begun at last,Cosette
In My Life,22,,This change,Cosette
In My Life,22,,Can people really fall in love so fast?,Cosette
In My Life,22,,"What's the matter with you, Cosette?",Cosette
In My Life,22,,Have you been too much on your own?,Cosette
In My Life,22,,So many things unclear,Cosette
In My Life,22,,So many things unknown,Cosette
In My Life,22,,In my life,Cosette
In My Life,22,,There are so many questions and answers,Cosette
In My Life,22,,That somehow seem wrong,Cosette
In My Life,22,,In my life,Cosette
In My Life,22,,There are times when I catch in the silence,Cosette
In My Life,22,,The sigh of a far away song,Cosette
In My Life,22,,And it sings,Cosette
In My Life,22,,Of a world that I long to see,Cosette
In My Life,22,,Out of reach,Cosette
In My Life,22,,Just a whisper away,Cosette
In My Life,22,,Waiting for me!,Cosette
In My Life,22,,Does he know I'm alive?,Cosette
In My Life,22,,Do I know if he's real?,Cosette
In My Life,22,,Does he see what I saw?,Cosette
In My Life,22,,Does he feel what I feel?,Cosette
In My Life,22,,In my life,Cosette
In My Life,22,,I'm no longer alone,Cosette
In My Life,22,,Now the love in my life is so near,Cosette
In My Life,22,,Find me now,Cosette
In My Life,22,,Find me here,Cosette
In My Life,22,,Dear Cosette,Valjean
In My Life,22,,You're such a lonely child,Valjean
In My Life,22,,How pensive,Valjean
In My Life,22,,How sad you seem to me,Valjean
In My Life,22,,Believe me,Valjean
In My Life,22,,Were it within my power,Valjean
In My Life,22,,I'd fill each passing hour,Valjean
In My Life,22,,How quiet it must be,Valjean
In My Life,22,,I can see,Valjean
In My Life,22,,With only me for company,Valjean
In My Life,22,,There's so little I know,Cosette
In My Life,22,,That I'm longing to know,Cosette
In My Life,22,,About the child that I was in a time long ago,Cosette
In My Life,22,,There's so little you say,Cosette
In My Life,22,,Of the life you have known,Cosette
In My Life,22,,Why you keep to yourself,Cosette
In My Life,22,,Why we're always alone,Cosette
In My Life,22,,"So dark, so dark",Cosette
In My Life,22,,And deep,Cosette
In My Life,22,,The secrets that you keep,Cosette
In My Life,22,,In my life,Cosette
In My Life,22,,I have all that I want,Cosette
In My Life,22,,You are loving and gentle and good,Cosette
In My Life,22,,But Papa,Cosette
In My Life,22,,Dear Papa,Cosette
In My Life,22,,In your eyes I am just like a child,Cosette
In My Life,22,,Who is lost in a wood,Cosette
In My Life,22,,No more words,Valjean
In My Life,22,,No more words,Valjean
In My Life,22,,It’s a time that is dead,Valjean
In My Life,22,,There are words,Valjean
In My Life,22,,That are better unheard,Valjean
In My Life,22,,Better unsaid,Valjean
In My Life,22,,In my life,Cosette
In My Life,22,,I'm no longer a child,Cosette
In My Life,22,,And I yearn for the truth that you know,Cosette
In My Life,22,,Of the years,Cosette
In My Life,22,,Years ago,Cosette
In My Life,22,,You will learn,Valjean
In My Life,22,,Truth is given by God to us all,Valjean
In My Life,22,,In our time,Valjean
In My Life,22,,In our turn,Valjean
In My Life,22,,In my life,Marius
In My Life,22,,She has burst like the music of angels,Marius
In My Life,22,,The light of the sun,Marius
In My Life,22,,And my life,Marius
In My Life,22,,Seems to stop as if something is over,Marius
In My Life,22,,And something has scarcely begun,Marius
In My Life,22,,Eponine,Marius
In My Life,22,,You're the friend who has brought me here,Marius
In My Life,22,,"Thanks to you, I am one with the Gods",Marius
In My Life,22,,And heaven is near!,Marius
In My Life,22,,And I saw through a world that is new,Marius
In My Life,22,,That is free,Marius
In My Life,22,,Every word that he says,Eponine
In My Life,22,,Is a dagger in me,Eponine
In My Life,22,,In my life,Eponine
In My Life,22,,There's been no one like him anywhere,Eponine
In My Life,22,,Anywhere,Eponine
In My Life,22,,Where he is,Eponine
In My Life,22,,If he asked,Eponine
In My Life,22,,I'd be his,Eponine
In My Life,22,,In my life,"Marius,Eponine"
In My Life,22,,There is someone who touches my life,"Marius,Eponine"
In My Life,22,,Waiting near,Marius
In My Life,22,,Waiting here,Eponine
A Heart Full of Love,23,,A heart full of love,Marius
A Heart Full of Love,23,,A heart full of song,Marius
A Heart Full of Love,23,,I'm doing everything all wrong,Marius
A Heart Full of Love,23,,"Oh God, for shame",Marius
A Heart Full of Love,23,,I do not even know your name,Marius
A Heart Full of Love,23,,Dear Mad'moiselle,Marius
A Heart Full of Love,23,,Won't you say?,Marius
A Heart Full of Love,23,,Will you tell?,Marius
A Heart Full of Love,23,,A heart full of love,Cosette
A Heart Full of Love,23,,"No fear, no regret",Cosette
A Heart Full of Love,23,,My name is Marius Pontmercy,Marius
A Heart Full of Love,23,,And mine's Cosette,Cosette
A Heart Full of Love,23,,"Cosette, I don't know what to say!",Marius
A Heart Full of Love,23,,Then make no sound!,Cosette
A Heart Full of Love,23,,I am lost,Marius
A Heart Full of Love,23,,I am found,Cosette
A Heart Full of Love,23,,A heart full of light,Marius
A Heart Full of Love,23,,A night bright as day,"Marius,Cosette"
A Heart Full of Love,23,,And you must never go away,Marius
A Heart Full of Love,23,,"Cosette, Cosette!",Marius
A Heart Full of Love,23,,This is a chain we'll never break,Cosette
A Heart Full of Love,23,,Do I dream?,Marius
A Heart Full of Love,23,,I'm awake,Cosette
A Heart Full of Love,23,,A heart full of love,Marius
A Heart Full of Love,23,,He was never mine to lose,Eponine
A Heart Full of Love,23,,A heart full of you,"Marius,Cosette"
A Heart Full of Love,23,,Why regret what could not be?,Eponine
A Heart Full of Love,23,,A single look and then I knew,Marius
A Heart Full of Love,23,,I knew it too,Cosette
A Heart Full of Love,23,,These are words he'll never say,Eponine
A Heart Full of Love,23,,Not to me,Eponine
A Heart Full of Love,23,,Not to me,Eponine
A Heart Full of Love,23,,Not to me,Eponine
A Heart Full of Love,23,,From today,Marius
A Heart Full of Love,23,,Every day,Cosette
A Heart Full of Love,23,,And it isn't a dream,"Cosette,Marius"
A Heart Full of Love,23,,Not a dream,"Cosette,Marius"
A Heart Full of Love,23,,After all!,"Cosette,Marius"
A Heart Full of Love,23,,His heart full of love,Eponine
A Heart Full of Love,23,,He will never,Eponine
A Heart Full of Love,23,,Feel this way,Eponine
The Attack on Rue Plumet,24,,"'Parnasse, what are you doing",Eponine
The Attack on Rue Plumet,24,,So far out of our patch?,Eponine
The Attack on Rue Plumet,24,,"This house, we're going to do it",Montparnasse
The Attack on Rue Plumet,24,,"Rich man, plenty of scratch",Montparnasse
The Attack on Rue Plumet,24,,You remember he's the one,Montparnasse
The Attack on Rue Plumet,24,,Who got away the other day,Montparnasse
The Attack on Rue Plumet,24,,Got a number on his chest,Montparnasse
The Attack on Rue Plumet,24,,Perhaps a fortune put away!,Montparnasse
The Attack on Rue Plumet,24,,"Oh Lord, somebody help me!",Eponine
The Attack on Rue Plumet,24,,"Dear God, what'll I do?",Eponine
The Attack on Rue Plumet,24,,He'll think this is an ambush,Eponine
The Attack on Rue Plumet,24,,He'll think I'm in it too!,Eponine
The Attack on Rue Plumet,24,,"What'll I do, what'll I say?",Eponine
The Attack on Rue Plumet,24,,I've got to warn them here,Eponine
The Attack on Rue Plumet,24,,I've got to find a way,Eponine
The Attack on Rue Plumet,24,,This is his lair,Thenardier
The Attack on Rue Plumet,24,,I've seen the old fox around,Thenardier
The Attack on Rue Plumet,24,,He keeps himself to himself,Thenardier
The Attack on Rue Plumet,24,,He's staying close to the ground,Thenardier
The Attack on Rue Plumet,24,,I smell profit here!,Thenardier
The Attack on Rue Plumet,24,,Ten years ago,Thenardier
The Attack on Rue Plumet,24,,He came and paid for Cosette,Thenardier
The Attack on Rue Plumet,24,,I let her go for a song,Thenardier
The Attack on Rue Plumet,24,,It's time we settled the debt,Thenardier
The Attack on Rue Plumet,24,,This'll cost him dear,Thenardier
The Attack on Rue Plumet,24,,What do I care,Brujon
The Attack on Rue Plumet,24,,Who you should rob,Brujon
The Attack on Rue Plumet,24,,Give me my share,Brujon
The Attack on Rue Plumet,24,,Finish the job!,Brujon
The Attack on Rue Plumet,24,,You shut your mouth,Thenardier
The Attack on Rue Plumet,24,,Give me your hand,Thenardier
The Attack on Rue Plumet,24,,What have we here?,Brujon
The Attack on Rue Plumet,24,,Who is this hussy?,Thenardier
The Attack on Rue Plumet,24,,It's your brat Eponine,Babet
The Attack on Rue Plumet,24,,Don't you know your own kid,Babet
The Attack on Rue Plumet,24,,Why's she hanging about you?,Babet
The Attack on Rue Plumet,24,,"Eponine, get on home",Thenardier
The Attack on Rue Plumet,24,,You're not needed in this,Thenardier
The Attack on Rue Plumet,24,,We're enough here without you,Thenardier
The Attack on Rue Plumet,24,,I know this house,Eponine
The Attack on Rue Plumet,24,,I tell you there's nothing here for you,Eponine
The Attack on Rue Plumet,24,,Just the old man and the girl,Eponine
The Attack on Rue Plumet,24,,They live ordinary lives,Eponine
The Attack on Rue Plumet,24,,Don't interfere,Thenardier
The Attack on Rue Plumet,24,,You've got some gall,Thenardier
The Attack on Rue Plumet,24,,"Take care, young miss",Thenardier
The Attack on Rue Plumet,24,,You've got a lot to say!,Thenardier
The Attack on Rue Plumet,24,,She's going soft,Brujon
The Attack on Rue Plumet,24,,Happens to all,Claquesou
The Attack on Rue Plumet,24,,"Go home, 'Ponine",Montparnasse
The Attack on Rue Plumet,24,,"Go home, you're in the way",Montparnasse
The Attack on Rue Plumet,24,,I'm gonna scream,Eponine
The Attack on Rue Plumet,24,,I'm gonna warn them here,Eponine
The Attack on Rue Plumet,24,,One little scream and you'll regret it for a year,Thenardier
The Attack on Rue Plumet,24,,What a palaver,Claquesou
The Attack on Rue Plumet,24,,What an absolute treat,Claquesou
The Attack on Rue Plumet,24,,To see a cat and its father,Claquesou
The Attack on Rue Plumet,24,,Pick a bone in the street,Claquesou
The Attack on Rue Plumet,24,,Not a sound out of you!,Brujon
The Attack on Rue Plumet,24,,"Well, I told you I'd do it",Eponine
The Attack on Rue Plumet,24,,I told you I'd do it,Eponine
The Attack on Rue Plumet,24,,"You wait my girl, you'll rue this night",Thenardier
The Attack on Rue Plumet,24,,"I'll make you scream, you'll scream all right",Thenardier
The Attack on Rue Plumet,24,,"Leave her to me, don't wait around",Thenardier
The Attack on Rue Plumet,24,,"Make for the sewers, go underground",Thenardier
The Attack on Rue Plumet,24,,It was your cry sent them away,Marius
The Attack on Rue Plumet,24,,Once more 'Ponine saving the day,Marius
The Attack on Rue Plumet,24,,"Dearest Cosette, my friend 'Ponine",Marius
The Attack on Rue Plumet,24,,"Brought me to you, showed me the way",Marius
The Attack on Rue Plumet,24,,Someone is near,Marius
The Attack on Rue Plumet,24,,Let's not be seen,Marius
The Attack on Rue Plumet,24,,Somebody's here,Marius
The Attack on Rue Plumet,24,,"My God, Cosette",Valjean
The Attack on Rue Plumet,24,,I heard a cry in the dark,Valjean
The Attack on Rue Plumet,24,,I heard the shout of angry voices in the street,Valjean
The Attack on Rue Plumet,24,,"That was my cry you heard, Papa",Cosette
The Attack on Rue Plumet,24,,I was afraid of what they'd do,Cosette
The Attack on Rue Plumet,24,,They ran away when they heard my cry,Cosette
The Attack on Rue Plumet,24,,"Cosette, my child",Valjean
The Attack on Rue Plumet,24,,What will become of you,Valjean
The Attack on Rue Plumet,24,,Three men I saw beyond the wall,Cosette
The Attack on Rue Plumet,24,,Three men in shadow moving fast,Cosette
The Attack on Rue Plumet,24,,This is a warning to us all,Valjean
The Attack on Rue Plumet,24,,These are the shadows of the past,Valjean
The Attack on Rue Plumet,24,,Must be Javert!,Valjean
The Attack on Rue Plumet,24,,He's found my cover at last!,Valjean
The Attack on Rue Plumet,24,,I've got to get Cosette away,Valjean
The Attack on Rue Plumet,24,,Before they return!,Valjean
The Attack on Rue Plumet,24,,We must get away from shadows,Valjean
The Attack on Rue Plumet,24,,They will never let us be,Valjean
The Attack on Rue Plumet,24,,Tomorrow to Calais,Valjean
The Attack on Rue Plumet,24,,Then a ship across the sea!,Valjean
The Attack on Rue Plumet,24,,"Hurry, Cosette, prepare to leave and say no more",Valjean
The Attack on Rue Plumet,24,,Tomorrow we'll away!,Valjean
The Attack on Rue Plumet,24,,"Hurry, Cosette, it's time to close another door",Valjean
The Attack on Rue Plumet,24,,And live another day!,Valjean
One Day More,25,,One day more,Valjean
One Day More,25,,"Another day, another destiny",Valjean
One Day More,25,,This never ending road to Calvary,Valjean
One Day More,25,,These men who seem to know my crime,Valjean
One Day More,25,,Will surely come a second time,Valjean
One Day More,25,,One day more,Valjean
One Day More,25,,I did not live until today,Marius
One Day More,25,,How can I live when we are parted?,Marius
One Day More,25,,One day more,Valjean
One Day More,25,,Tomorrow you'll be worlds away,"Marius,Cosette"
One Day More,25,,"And yet with you, my world has started","Marius,Cosette"
One Day More,25,,One more day all on my own,Eponine
One Day More,25,,Will we ever meet again?,"Marius,Cosette"
One Day More,25,,One more day with him not caring,Eponine
One Day More,25,,I was born to be with you,"Marius,Cosette"
One Day More,25,,What a life I might have known,Eponine
One Day More,25,,And I swear I will be true!,"Marius,Cosette"
One Day More,25,,But he never saw me there,Eponine
One Day More,25,,One more day before the storm,Enjolras
One Day More,25,,At the barricades of Freedom,Enjolras
One Day More,25,,When our ranks begin to form,Enjolras
One Day More,25,,Will you take your place with me?,Enjolras
One Day More,25,,Do I follow where she goes?,Marius
One Day More,25,,Shall I join my brothers there?,Marius
One Day More,25,,Do I stay or do I dare?,Marius
One Day More,25,,The time is now,All
One Day More,25,,The day is here,All
One Day More,25,,One day more!,Valjean
One Day More,25,,One more day till revolution,Javert
One Day More,25,,We will nip it in the bud,Javert
One Day More,25,,We'll be ready for these schoolboys,Javert
One Day More,25,,They will wet themselves with blood!,Javert
One Day More,25,,One day more!,Valjean
One Day More,25,,Watch them run amuck,"Thenardier,Madame Thenardier"
One Day More,25,,Catch'm as they fall,"Thenardier,Madame Thenardier"
One Day More,25,,Never know your luck,"Thenardier,Madame Thenardier"
One Day More,25,,When there's a free for all,"Thenardier,Madame Thenardier"
One Day More,25,,Here a little dip,"Thenardier,Madame Thenardier"
One Day More,25,,There a little touch,"Thenardier,Madame Thenardier"
One Day More,25,,Most of them are goners,"Thenardier,Madame Thenardier"
One Day More,25,,So they won't miss much!,"Thenardier,Madame Thenardier"
One Day More,25,,One day to a new beginning,Students
One Day More,25,,Raise the flag of freedom high!,Students
One Day More,25,,Every man will be a king,Students
One Day More,25,,Every man will be a king,Students
One Day More,25,,There's a new world for the winning,Students
One Day More,25,,There's a new world to be won,Students
One Day More,25,,Do you hear the people sing?,Students
One Day More,25,,My place is here,Marius
One Day More,25,,I fight with you!,Marius
One Day More,25,,One day more!,Valjean
One Day More,25,,I did not live until today,"Marius,Cosette"
One Day More,25,,Tomorrow you'll be worlds away,"Marius,Cosette"
One Day More,25,,And yet with you my world has started,"Marius,Cosette"
One Day More,25,,One more day all on my own,Eponine
One Day More,25,,I will join these people's heroes,Javert
One Day More,25,,I will follow where they go,Javert
One Day More,25,,I will know their little secrets,Javert
One Day More,25,,I will know the things they know,Javert
One Day More,25,,One day more!,Valjean
One Day More,25,,Watch 'em run amuck,"Thenardier,Madame Thenardier"
One Day More,25,,Catch 'em as they fall,"Thenardier,Madame Thenardier"
One Day More,25,,Never know your luck,"Thenardier,Madame Thenardier"
One Day More,25,,When there's a free-for-all,"Thenardier,Madame Thenardier"
One Day More,25,,One more day to revolution,Javert
One Day More,25,,We will nip it in the bud,Javert
One Day More,25,,We'll be ready for these schoolboys,Javert
One Day More,25,,Tomorrow is the judgement day,Javert
One Day More,25,,Tomorrow we'll be far away,Valjean
One Day More,25,,Tomorrow is the judgement day,Valjean
One Day More,25,,Tomorrow we'll discover,All
One Day More,25,,What our God in Heaven has in store!,All
One Day More,25,,One more dawn,All
One Day More,25,,One more day,All
One Day More,25,,One day more!,All
Building The Barricade,26,,"Here upon these stones, we build our barricade",Enjolras
Building The Barricade,26,,In the heart of the city we claim as our own,Enjolras
Building The Barricade,26,,Each man to his duty and don't be afraid,Enjolras
Building The Barricade,26,,Wait! I will need a report on the strength of the foe,Enjolras
Building The Barricade,26,,I can find out the truth,Javert
Building The Barricade,26,,I know their ways,Javert
Building The Barricade,26,,Fought their wars,Javert
Building The Barricade,26,,Served my time,Javert
Building The Barricade,26,,In the days,Javert
Building The Barricade,26,,Of my youth!,Javert
Building The Barricade,26,,Now the people will fight,Prouvaire
Building The Barricade,26,,And so they might,Grantaire
Building The Barricade,26,,Dogs will bark,Grantaire
Building The Barricade,26,,Fleas will bite,Grantaire
Building The Barricade,26,,They will do what is right,Bossuet
Building The Barricade,26,,"Hey, little boy, what's this I see?",Marius
Building The Barricade,26,,"God, Eponine, the things you do!",Marius
Building The Barricade,26,,I know this is no place for me,Eponine
Building The Barricade,26,,Still I would rather be with you,Eponine
Building The Barricade,26,,Get out before the trouble starts,Marius
Building The Barricade,26,,"Get out, 'Ponine, you might get shot",Marius
Building The Barricade,26,,"I got you worried, now I have",Eponine
Building The Barricade,26,,That shows you like me quite a lot,Eponine
Building The Barricade,26,,There is a way that you can help,Marius
Building The Barricade,26,,You are the answer to a prayer,Marius
Building The Barricade,26,,Please take this letter to Cosette,Marius
Building The Barricade,26,,And pray to God that she's still there!,Marius
Building The Barricade,26,,Little you know...,Eponine
Building The Barricade,26,,Little you care!,Eponine
Building The Barricade,26,,"I have a letter, M'sieur",Eponine
Building The Barricade,26,,It's addressed to your daughter Cosette,Eponine
Building The Barricade,26,,"It's from a boy at the barricade, Sir",Eponine
Building The Barricade,26,,In the Rue de Villette,Eponine
Building The Barricade,26,,"Give me that letter here, my boy",Valjean
Building The Barricade,26,,He said to give it to Cosette,Eponine
Building The Barricade,26,,You have my word that my daughter will know,Valjean
Building The Barricade,26,,What this letter contains,Valjean
Building The Barricade,26,,Tell the young man she will read it tomorrow,Valjean
Building The Barricade,26,,And here's for your pains,Valjean
Building The Barricade,26,,"Go careful now, stay out of sight",Valjean
Building The Barricade,26,,There's danger in the streets tonight,Valjean
Building The Barricade,26,,"""Dearest Cosette, you have entered my soul",Valjean
Building The Barricade,26,,And soon you will be gone,Valjean
Building The Barricade,26,,Can it be only a day since we met,Valjean
Building The Barricade,26,,And the world was reborn?,Valjean
Building The Barricade,26,,If I should fall in the battle to come,Valjean
Building The Barricade,26,,Let this be my goodbye,Valjean
Building The Barricade,26,,Now that I know you love me as well,Valjean
Building The Barricade,26,,It is harder to die...,Valjean
Building The Barricade,26,,I pray that god will bring me home,Valjean
Building The Barricade,26,,To be with you,Valjean
Building The Barricade,26,,"Pray for your Marius, he prays for you!'""",Valjean
On My Own,27,,And now I'm all alone again nowhere to go,Eponine
On My Own,27,,No one to turn to,Eponine
On My Own,27,,"Without a home, without a friend",Eponine
On My Own,27,,Without a face so say hello to,Eponine
On My Own,27,,And now the night is near,Eponine
On My Own,27,,Now I can make believe he's here,Eponine
On My Own,27,,Sometimes I walk alone at night,Eponine
On My Own,27,,When everybody else is sleeping,Eponine
On My Own,27,,I think of him and then I'm happy,Eponine
On My Own,27,,With the company I'm keeping,Eponine
On My Own,27,,The city goes to bed,Eponine
On My Own,27,,And I can live inside my head,Eponine
On My Own,27,,"On my own, pretending he's beside me",Eponine
On My Own,27,,"All alone, I walk with him 'til morning",Eponine
On My Own,27,,"Without him, I feel his arms around me",Eponine
On My Own,27,,And when I lose my way I close my eyes,Eponine
On My Own,27,,And he has found me,Eponine
On My Own,27,,"In the rain, the pavement shines like silver",Eponine
On My Own,27,,All the lights are misty in the river,Eponine
On My Own,27,,"In the darkness, the trees are full of starlight",Eponine
On My Own,27,,And all I see is him and me forever,Eponine
On My Own,27,,And forever,Eponine
On My Own,27,,And I know it's only in my mind,Eponine
On My Own,27,,That I'm talking to myself and not to him,Eponine
On My Own,27,,And although I know that he is blind,Eponine
On My Own,27,,"Still I say, there's a way for us",Eponine
On My Own,27,,"I love him, but when the night is over",Eponine
On My Own,27,,"He is gone, the river's just a river",Eponine
On My Own,27,,"Without him, the world around me changes",Eponine
On My Own,27,,The trees are bare and everywhere,Eponine
On My Own,27,,The streets are full of strangers,Eponine
On My Own,27,,"I love him, but every day I'm learning",Eponine
